Epoch,r,Train_Loss,Train_Accuracy,Test_Accuracy,Test_Loss
100,0.5,0.45657028156854307,88.08,60.92,1.5329745939582775
1,0.75,3.613805453795606,14.76,22.54,3.1693447456238375
2,0.75,2.9622266472453047,26.298,31.27,2.697224820495411
3,0.75,2.627766893190496,33.18,35.61,2.4596940666247327
4,0.75,2.4228105734071463,37.54,38.69,2.328589438632795
5,0.75,2.272927891872728,40.94,41.9,2.2096505241029583
6,0.75,2.1503134898822327,43.91,43.03,2.1362433198151316
7,0.75,2.0460822608159934,46.102,45.28,2.058020807375574
8,0.75,1.9734760882604458,47.568,46.79,1.9967025579160946
9,0.75,1.89807249243607,49.554,47.57,1.9504283871620325
10,0.75,1.8398605182652583,50.876,48.59,1.9045584649796699
11,0.75,1.7811410203004432,52.206,49.33,1.8694521355780827
12,0.75,1.7291888553468162,53.414,50.02,1.8470812762618825
13,0.75,1.688451358881753,54.562,50.38,1.8215890910215438
14,0.75,1.6447897451308073,55.386,51.31,1.8038488094973717
15,0.75,1.6035304959777676,56.448,51.99,1.7715088949082003
16,0.75,1.5676200353276089,57.466,52.1,1.7584859018872498
17,0.75,1.5310019279075096,58.13,52.47,1.7483501525441552
18,0.75,1.5039471273532,59.01,53.36,1.724657322191129
19,0.75,1.4679483201954981,59.908,53.43,1.7122570223109737
20,0.75,1.4394079910977113,60.276,54.13,1.6943043948738439
21,0.75,1.412533902603647,61.18,54.23,1.680527078118294
22,0.75,1.3832575027137766,61.93,54.28,1.6885181543933359
23,0.75,1.3614837848926749,62.402,54.89,1.6612622646769142
24,0.75,1.3312560103433517,63.31,55.14,1.647944801172633
25,0.75,1.3155579886320607,63.646,55.29,1.6438707322072073
26,0.75,1.289296979794417,64.49,55.66,1.62920238561691
27,0.75,1.2655275252164173,64.874,56.2,1.625877406946413
28,0.75,1.2407870159277221,65.556,56.11,1.613290972390752
29,0.75,1.2295354646642496,65.954,56.15,1.6111928554856854
30,0.75,1.2031935759060217,66.498,56.54,1.6056154491795096
31,0.75,1.1826199512652424,67.28,56.64,1.6012814918141456
32,0.75,1.1675381766408301,67.644,57.47,1.589784543605367
33,0.75,1.1532119862411334,68.13,57.76,1.585174652041903
34,0.75,1.1311932715308635,68.588,57.25,1.5811622138995274
35,0.75,1.1093027547497274,69.204,57.34,1.5759818310950213
36,0.75,1.0948461320089258,69.572,57.19,1.5877864767032064
37,0.75,1.0761280792296086,70.056,57.21,1.5660599075305235
38,0.75,1.0644037519269587,70.474,57.77,1.5702278348290997
39,0.75,1.0513557744453021,70.648,57.51,1.564419799169917
40,0.75,1.0328202747627901,71.29,57.93,1.5605324157484017
41,0.75,1.0201879177252045,71.714,58.02,1.5551521128909602
42,0.75,1.0086699519163507,72.108,58.12,1.5388129714188303
43,0.75,0.9940625393329678,72.584,58.44,1.54803175265622
44,0.75,0.9804293036918201,72.754,58.14,1.545908096489633
45,0.75,0.9615397740660421,73.244,58.11,1.5429460375931612
46,0.75,0.948325329805579,73.668,58.27,1.5393060240775915
47,0.75,0.9363885760459754,73.932,58.52,1.5367936871613666
48,0.75,0.9254892296955713,74.072,58.8,1.5331943118648164
49,0.75,0.9129524724867643,74.504,58.7,1.536367826021401
50,0.75,0.8995485618291303,75.01,58.81,1.535632010478123
51,0.75,0.8874284515295492,75.332,58.65,1.5392458807131288
52,0.75,0.8775337696685206,75.71,58.43,1.5300063327619224
53,0.75,0.8641392834808516,75.938,58.51,1.531523239081073
54,0.75,0.852829518944711,76.456,58.8,1.5329751368540867
55,0.75,0.8395908766847742,76.802,58.76,1.535276310459064
56,0.75,0.8308591772147151,76.93,59.17,1.5227544918941085
57,0.75,0.8184615103789913,77.434,59.12,1.53063483564717
58,0.75,0.8074389666395114,77.622,59.19,1.5346437692642212
59,0.75,0.7947604217568932,77.928,59.29,1.5263853054137746
60,0.75,0.7831167645390381,78.49,59.09,1.5312437153166267
61,0.75,0.7740791563487723,78.58,59.33,1.5230923146958564
62,0.75,0.7655438917219791,78.956,59.16,1.5256035753116486
63,0.75,0.7546883476207323,79.226,59.66,1.5149164966716888
64,0.75,0.7453040790832256,79.478,59.16,1.5226646126455563
65,0.75,0.7358309435265143,79.696,59.23,1.534673107657463
66,0.75,0.7249489048176714,80.06,59.45,1.5193133001114911
67,0.75,0.7175029326430367,80.2,59.53,1.519922703694386
68,0.75,0.7026018805211157,80.756,59.21,1.5299681546581778
69,0.75,0.6974809562687374,80.764,59.27,1.5265313318580578
70,0.75,0.6890939564046348,81.088,59.42,1.5239751654066098
71,0.75,0.6769793935291603,81.458,59.54,1.5269319107578059
72,0.75,0.6693038814665412,81.714,59.55,1.523935496427451
73,0.75,0.6636219102403392,81.84,59.27,1.5311793491339227
74,0.75,0.6550279206708264,82.074,59.66,1.5307502966777535
75,0.75,0.6418353059636358,82.598,59.74,1.5259024140181814
76,0.75,0.6405809607042376,82.718,59.55,1.5216693487136987
77,0.75,0.6251842250375796,82.882,59.78,1.5238395876185908
78,0.75,0.6172270855254225,83.366,59.58,1.523408945199031
79,0.75,0.6120158178955698,83.58,59.73,1.5212776554617913
80,0.75,0.6043614495135939,83.608,59.78,1.5316068997049028
81,0.75,0.5948235935643506,84.046,60.0,1.5253457643423871
82,0.75,0.5841972487585624,84.262,59.89,1.5298071534011015
83,0.75,0.5855624415075688,84.096,60.11,1.527850269132359
84,0.75,0.5704815008908587,84.748,60.1,1.5375486244061949
85,0.75,0.5705811339418602,84.642,60.13,1.5306804210517058
86,0.75,0.5573826549226976,85.094,60.41,1.5278718031136094
87,0.75,0.551185847281495,85.218,60.03,1.531261354495006
88,0.75,0.5459599617458976,85.246,60.28,1.5224291629092708
89,0.75,0.5317521756109984,85.88,59.77,1.5322630515523776
90,0.75,0.5321877987488456,85.842,60.19,1.5337364142108116
91,0.75,0.5243293902529474,85.972,60.48,1.5415690260328305
92,0.75,0.5183105638341221,86.274,60.45,1.5369847895233495
93,0.75,0.5069443137596941,86.648,60.08,1.5400672088003462
94,0.75,0.50014549131741,86.94,60.03,1.5383134624760622
95,0.75,0.49225305763961713,87.086,60.12,1.549837425256231
96,0.75,0.48790425652890557,87.314,60.06,1.544889294038153
97,0.75,0.4848131093832538,87.318,60.34,1.539047293222634
98,0.75,0.47909369515945843,87.48,60.32,1.5432113602662543
99,0.75,0.4701208991887015,87.832,59.95,1.5576478170741135
100,0.75,0.4647891185129695,87.774,60.21,1.550513227654111
1,1,3.6136243209204713,14.8,23.45,3.1087273215032685
2,1,2.9289828685238537,27.314,30.74,2.7345649937915195
3,1,2.612995573931643,33.55,36.12,2.456407197721445
4,1,2.412486617065147,37.792,39.86,2.288552597070196
5,1,2.2578846332057356,40.964,41.45,2.2199986717503544
6,1,2.1357592768071556,43.884,43.7,2.1081338566579637
7,1,2.041450011455799,45.898,45.2,2.0663481647041952
8,1,1.959897558859852,47.762,46.49,2.0033840540867702
9,1,1.8905003066258053,49.266,47.46,1.970396520225865
10,1,1.8294050445032242,50.878,48.36,1.9241974809367186
11,1,1.775122072385705,52.188,49.7,1.8626767199510221
12,1,1.7255999535855735,53.35,50.94,1.8249012915192135
13,1,1.679418334265804,54.638,51.44,1.8029181304251312
14,1,1.640550451053073,55.418,51.74,1.7938291730394789
15,1,1.5982675907556967,56.526,52.03,1.7670432230469528
16,1,1.5615323358179662,57.374,52.72,1.7479347803030805
17,1,1.526073164494751,58.13,52.91,1.7259978222998844
18,1,1.495200580343261,59.094,53.09,1.7202241079063172
19,1,1.460846403675616,59.898,53.96,1.6896919065220342
